id,sentence_index,tag,answer
25,15,F3,kanker serviks
25,16,F3,lain bagai
25,17,F5,baik konsultasi dokter kandung mana dokter analis gejala anda alami laku periksa fisik perlu
25,18,F5,periksa tunjang tes darah usg dokter anjur
25,19,F5,terapi sesuai dokter ikan
25,20,F5,anjur dapat laku hindar aktivitas fisik amat lelah minimalisir stres bijak konsumsi makan gizi imbang cara atur milik waktu cukup istirahat tidur minum air putih jumlah cukup minimal liter per hari
25,21,F5,artikel dapat baca waspada menstruasi tidak normal ada flek cokelat haid
25,22,F1,moga manfaat salam dr rony wijaya
26,1,F1,halo terima kasih tanya alodokter com
26,2,F3,ruam muncul bayi rupa cukup sering jadi kulit bayi yang masih sensitif
26,3,F3,beberapa yang mungkin akibat ruam bayi  alergi beberapa kasus anak waris alergi orang tua akibat konsumsi makan kemudian beri asi dapat pengaruh alergi anak
26,4,F3, infeksi kulit akibat bakteri infeksi virus hfmd hand food and mouth disease
26,5,F3,beberapa saran laku  jaga bersih kulit bayi segera lap sih kulit bayi apabila kena asi dapat guna handuk telah basah air minum seka pelan kulit bayi tiap selesai susu
26,6,F3, jaga bersih kulit bayi mandi hari sabun bahan dasar ringan khusus bayi
26,7,F3, apabila bayi konsumsi susu formula timbang mungkin alergi hadap susu formula sebut
26,8,F3, telusur faktor cetus alergi bayi lalu makan ibu konsumsi bayi minum asi apabila alami sulit telusur baik konsultasi langsung dokter
26,9,F5,saran laku periksa dokter spesialis anak pasti keluh di alami anak
26,10,F5,dokter laku periksa lanjut obat tepat beri
26,11,F5,hindar obat apa awas dokter
26,12,F1,jawab saya moga bantu
26,13,F1,salam dr sylvia
27,1,F1,waalaikum salam nameil
27,2,F3,phenytoin obat antiepilepsi guna kontrol kejang
27,3,F3,pilih obat phenytoin dasar bagai timbang dokter adik sudah timbang bagai masuk jenis kejang alami pilih obat
27,4,F3,phenytoin milik efek samping umum adalah pusing antuk bingung gugup
27,5,F3,mual muntah konstipasi
27,6,F3,tremor bicara kurang jelas ganggu koordinasi imbang
27,7,F3,bercak ruam kulit sakit kepala
27,8,F3,ganggu tidur
27,9,F3,lihat efek samping tulis atas saja keluh adik rasa ini akibat obat phenytoin bisa karena masalah misal defisit akibat epilepsi ganggu otot lain bagai
27,10,F3,keluh sangat ganggu adik baik atau orang tua segera bawa adik ke dokter tangan
27,11,F3,dokter tentu tangan sesuai adik
27,12,F3,memang perlu dokter sesuai dosis ganti tambah obat adik
27,13,F3,obat antiepilepsi minum tiap hari hingga tahun bebas kejang
27,14,F3,kejang jadi masa obat obat perlu evaluasi ulang dosis tambah obat tambah putus
27,15,F3,penting konsumsi obat kontrol cara rutin
27,16,F5,jangan henti ganti obat cara tiba tiba instruksi dokter akibat fatal
27,17,F5,baca artikel bawah phenytoin epilepsi
27,18,F1,moga bantu dr mega
28,1,F1,halo naya
28,2,F3,buah proses awal awal jadi hamil
28,3,F3,buah definisi bagai temu sel sperma keluar pria ejakulasi sel telur hasil wanita masa subur
28,4,F3,langsung proses maka akan jadi hamil
28,5,F3,lama hidup sperma gantung di mana sperma sebut
28,6,F3,sperma ada luar tubuh mampu tahan hidup beberapa menit
28,7,F3,sperma ada pakai seprei handuk mampu tahan hidup hingga air mani kering
28,8,F3,sangat kecil mungkin bahkan mungkin jadi buah wanita guna handuk ganti pria sekalipun wanita sedang pada masa subur
28,9,F6,tetapi handuk cara ganti sebab tular sakit utama sakit kulit infeksi jamur infestasi parasit skabies bagai
28,10,F5,karena baik masing masing individu milik handuk masing masing
28,11,F5,silah baca proses buah
28,12,F1,moga bantu dr lili
29,1,F1,halo hardyno terima kasih tanya alodokter com
29,2,F3,darah keluar batuk umum campur dahak
29,3,F3,batuk darah sebab banyak dasar lokasi sumber darah salur nafas bagi bawah bronchitis akut kronis bronkiektasis trauma ganas masih banyak
29,4,F3,parenkim paru abses paru tumpu nanah paru pneumonia tbc mycetoma masih banyak
29,5,F3,buluh darah malformasi arterivena emboli paru ruptut arteri pulmonary bagai
29,6,F3,bukan salur nafas bawah darah hidung tenggorok darah salur cerna rupa batuk darah
29,7,F4,bila lihat terang mana batuk langsung satu bulan batuk darah demam keringat malam ini arah tb paru perlu periksa lebih lanjut pasti periksa rontgen dada periksa dahak periksa darah
29,8,F5,ingat banyak kondisi yang timbul keluh rupa saran temu dokter untuk laku periksa tangan lebih lanjut
29,9,F5,makin cepat tahu dan terapi din mungkin mungkin sembuh makin besar
29,10,F5,sementara dapat laku bagai tangan awal hindar rokok
29,11,F5,hindar lingkung penuh asap
29,12,F5,remaja orang dewasa isap permen reda tenggorok
29,13,F5,hindar iritasi tenggorok tidak konsumsi minum makan terlalu panas makan asa pedas asam minyak
29,14,F5,minum cukup air utama anda sedang demam
29,15,F1,sekian informasi dapat sampai moga manfaat
29,16,F1,salam dr prasetyo
30,1,F1,alo dede jaenudin
30,2,F3,hemoroidectomy operasi potong buang wasir
30,3,F3,layak tiap operasi hemoroidectomy potensi timbul komplikasi
30,4,F3,komplikasi hemoroidectomy beda jadi komplikasi akut muncul lama operasi sembuh lama kemudian komplikasi jangka panjang muncul beberapa bulan tahun pasca operasi
30,5,F3,komplikasi akut hemoroidectomy lain darah pasca operasi infeksi retensi urin bisa bak umum jadi rasa nyeri rasa pasien edan pasien cenderung tahan nahan kencing
30,6,F3,akibat risiko infeksi salur kemih tingkat
30,7,F3,trauma jaring anus konstipasi anal fistula bentuk salur normal hubung anus dunia luar sedang komplikasi jangka panjang dapat timbul hemoroidectomy striktur anus bentuk jaring parut normal lubang anus jadi sempit pasien sulit bab inkontinensia bab cedera otot sphincter anus pasien tidak bisa tahan bab tinja keluar sendiri
30,8,F3,nyeri anus kronis infeksi salur kemih jadi higienitas daerah malu kurang
30,9,F3,kuman infeksi salur kemih sering e coli asal salur cerna
30,10,F3,cara cebok tidak baik tangan bekas kena tinja kemudian pegang salur kemih tingkat risiko jadi infeksi salur kemih
30,11,F3,gejala infeksi salur kemih nyeri bak bak sedikit sedikit rasa tuntas selesai bak nyeri perut bawah ada darah urin
30,12,F3,diagnosis infeksi salur kemih dasar gejala klinis periksa tunjang upa analisis urin
30,13,F3,obat isk baik laku apabila periksa diri dokter
30,14,F3,antibiotik bukan obat harus beli bebas pasien resep dokter
30,15,F3,antibiotik sembarang sebab resistensi hadap antibiotik sebut kemudian hari
30,16,F5,bila alami keluh luka pasca operasi ada keluh baru timbul misal infeksi salur kemih bisa laku periksa lebih dengan dokter
30,17,F1,jelas saya moga manfaat
31,1,F1,hai lisa caiank akmal
31,2,F3,menstruasi hal normal jadi wanita
31,3,F3,umum menstruasi jadi lama hari jarak tiap hari sekali
31,4,F3,tetapi tiap wanita milik mungkin alami gejala menstruasi lemas lelah
31,5,F3,sakit kepala
31,6,F3,perut kembung mual
31,7,F3,payudara besar nyeri
31,8,F3,naik berat badan
31,9,F3,ubah nafsu makan lain bagai
31,10,F3,banyak mitos dapat masyarakat indonesia putar menstruasi
31,11,F3,tetapi semua benar
31,12,F3,harus mem mana benar tidak
31,13,F5,konsultasi cara langsung dokter spesialis kandung memang perlu dapat tahu informasi putar menstruasi
31,14,F5,keramas menstruasi boleh ada efek samping
31,15,F5,simak artikel ikut
31,16,F1,moga bantu dr yosephine
32,1,F1,hai
32,2,F3,antibiotik rupa suatu obat resep dokter guna baik laku sembarang
32,3,F3,antibiotik variasi gantung sakit ada
32,4,F3,anda alami ganggu infeksi salur kemih salah satu obat dapat adalah obat obat antibiotik
32,5,F3,novaflox rupa suatu antibiotik kandung kandung ciprofloxacin
32,6,F3,obat sebut guna obat infeksi salur kemih infeksi salur cerna infeksi kulit
32,7,F3,ciprofloxacin variasi mulai hari hingga hari
32,8,F3,infeksi salur kemih memang minimal guna lama hari
32,9,F3,hal sebut gantung parah tingkat infeksi riwayat infeksi salur kemih ulang salur kemih sistemik dan sakit lain
32,10,F3,berat ringan infeksi salur kemih dapat tentu sendiri
32,11,F3,bagai kriteria tetap infeksi salur kemih ringan berat
32,12,F3,dari ciprofloxacin lama hari beri dokter anda rupa lama obat masih masuk dalam batas wajar
32,13,F3,ciprofloxacin lama hari asal indikasi tepat sebab jadi resistensi bakteri
32,14,F3,itu infeksi salur kemih jadi mulai ginjal hingga uretra
32,15,F3,sistitis rupa infeksi batas pada kandung kemih
32,16,F5,karena baik laku kontrol rutin dokter ya
32,17,F5,ragu tanya ulang dokter anda sehingga dokter beri jelas lebih tepat sesuai ada anda
32,18,F5,minum cukup air putih jangan rokok rupa suatu yang penting
32,19,F5,jangan suka tahan bak bilas bak arah depan belakang dari arah vagina anus
32,20,F5,ikut artikel dapat baca kena isk
32,21,F1,moga manfaat
32,22,F1,terima kasih
33,1,F1,halo frasel terima kasih unjung alodokter
33,2,F1,sini akan terus jawab tadi beri dr valan
33,3,F5,yang jelas bahwa alami keluh keluar bercak darah banyak memang saran unjung dokter spesialis bidan kandung
33,4,F5,periksa akan laku dokter spesialis sepenuh rupa putus lapang dokter sebut lihat tanda gejala pasien
33,5,F5,dokter curiga suatu massa benjol daerah rahim anda keluh di daerah sebut akan laku tindak usg
33,6,F5,periksa pervaginam mungkin besar laku dokter spesialis kandung ingat keluh belum putih keluar bercak darah
33,7,F5,periksa pervaginam dokter dapat gejala keluh anda rasa sebab jamur bakteri tumor radang ada sebab lain anda dapat terapi tatalaksana tepat
33,8,F1,moga manfaat
33,9,F1,dr thoriqotil h m
34,1,F1,halo
34,2,F1,terima kasih atas tanya sampai alodokter
34,3,F1,dapat paham khawatir anda rasa
34,4,F4,produk anda sebut rupa obat bermerk kandung zat aktif upa ambroxol
34,5,F3,obat biasa untuk bantu encer dahak lebih mudah keluar sakit libat salur nafas
34,6,F3,cara umum obat bukan rupa golong antibiotik tidak nyata informasi umur obat kemas obat sirup kemas buka simpan guna dalam jangka waktu satu bulan catat simpan laku baik benar
34,7,F3,obat sirup perlu simpan tempat suhu ruang c hindar papar sinar matahari panas lebih
34,8,F3,baca lebih informasi produk obat sebut tahu dapat terang kena umur obat
34,9,F3,tiap obat milik tunjuk cara simpan umur yang beda beda
34,10,F5,bila ragu juga tanya informasi obat sebut apoteker apotek tempat beli obat sebut
34,11,F5,meski kami anjur untuk lebih berkonsutasi dokter dokter spesialis anak guna obat anda simpan
34,12,F4,produk anda sebut golong bagai obat keras guna dasar resep awas dokter
34,13,F4,hitung dosis obat anak perlu sesuai berat badan anak
34,14,F4,tidak tutup mungkin jadi ubah berat badan anak saat banding ketika obat sebut pertama kali resep mungkin perlu atur dosis oleh dokter
34,15,F1,informasi kami
34,16,F1,mudah mudah senantiasa sehat
34,17,F1,moga manfaat
35,1,F1,halo kujirijino
35,2,F3,ganggu lambung rupa kondisi cukup banyak jadi masyarakat
35,3,F3,masalah lambung ada beberapa jenis tetapi masing masing milik mirip gejala dan tangan
35,4,F3,sakit asam lambung juga tukak lambung yang
35,5,F3,masalah lambung umum milik mirip mirip pola makan yang tidak atur jenis jenis makan
35,6,F3,stres pikir
35,7,F3,konsumsi obat seperti obat reda nyeri cara rutin
35,8,F3,asap rokok minum keras minum berkafein lain
35,9,F4,tindak periksa diri dokter tepat
35,10,F4,obat beri sudah sesuai tangan masalah lambung
35,11,F5,tetap rasa nyaman lambung anda ada baik konsultasi lebih lanjut dokter spesialis sakit ahli cerna
35,12,F5,rasa perlu dokter laku periksa lanjut endoskopi lambung
35,13,F5,obat lebih lanjut antibakteri lawan infeksi h pylori laku dokter bukti milik infeksi bakteri sebut
35,14,F5,itu tindak laku yoga meditasi laku untuk turun tingkat stres cemas diri
35,15,F1,moga manfaat dr yosephine
36,1,F1,alo ferawaty terima kasih atas tanya
36,2,F3,ukur rahim pintu rahim variasi tiap orang gantung faktor genetik ras usia kondisi sehat cara umum pula posisi rahim retrofleksi lipat belakang pula yang antefleksi lipat depan
36,3,F3,sungguh beda ukur rahim pintu rahim posisi rahim tidak selalu ganggu subur
36,4,F3,saja memang perlu teknik khusus wanita kondisi rahim ini bisa hamil lebih mudah
36,5,F3,samping bila ukur pintu rahim terlalu lebar risiko untuk alami gugur salin prematur akan lebih besar
36,6,F5,itu hindar risiko saat hamil perlu banyak istirahat kontrol atur kondisi sehat janin ke dokter dokter kandung
36,7,F4,lambat menstruasi alami ini saja tanda anda hamil
36,8,F4,juga keluh muncul ganggu hormon perimenopause stres lelah diet ekstrim kista ovarium kelenjar tiroid gaya hidup kurang sehat efek samping kb obat dan banyak mungkin
36,9,F5,saran coba laku testpack bisa beda mungkin jadi hamil
36,10,F5,bila hasil testpack negatif besar mungkin tidak hamil
36,11,F5,karena buat menstruasi jalan lebih lancar perlu banyak istirahat rajin olahraga jaga berat badan ideal banyak makan buah sayur kaya antioksidan jangan stres lebih jalan selalu gaya hidup sehat
36,12,F5,anda pasang rencana hamil imbang langkah sebut atur hubung seksual tiap hari sekali utama masa subur
36,13,F5,potensi hamil lebih besar wanita posisi rahim retrofleksi posisi hubung seksual man on top baring jenak menit usai ejakulasi ganjal bokong bantal juga coba
36,14,F5,lebih lanjut baik konsultasi langsung dokter dokter kandung beri tangan lebih komprehensif
36,15,F1,moga bantu
37,1,F1,hai yogie terima kasih tanya alodokter
37,2,F3,sakit maag dispepsia memang seringkali kambuh ulang perlu waktu sembuh tidak sebentar
37,3,F3,ini banyak kasus sakit maag tahu jelas cetus dispepsia fungsional sulit identifikasi modalitas terapi baik perlu laku atas
37,4,F3,bagi kecil kasus sakit maag sebab identifikasi jelas dispepsia organik contoh akibat gastritis gerd kolangitis tukak lambung tukak duodenum pankreatitis bagai
37,5,F3,cetus sakit maag ideal laku periksa endoskopi
37,6,F3,periksa bisa laku bantu dokter spesialis sakit khusus sub divisi gastroenterologi
37,7,F2,anda pernah jalan periksa
37,8,F3,bila saran anda periksa diri ke dokter spesialis sakit
37,9,F4,tahu sakit maag maka tangan bisa laku lebih tepat sasar
37,10,F4,perlu anda tahu atas sakit maag melulu fokus obat obat
37,11,F4,beri obat baik apa akan mampu atas sakit maag derita lama tidak ubah gaya hidup anda jadi lebih sehat
37,12,F5,itu samping konsumsi obat baik laku langkah ikut disiplin terap jadwal makan makan tiap hingga jam sekali porsi kecil
37,13,F5,kurang makan terlalu kenyang lebih dekat waktu tidur
37,14,F5,batas konsumsi makan terlalu asam kandung banyak gas juga terlalu pedas
37,15,F5,hindar lebih konsumsi kafein
37,16,F5,kompres area perut asa nyaman air hangat
37,17,F5,kena pakai nyaman tidak terlalu ketat area perut banyak minum air hangat
37,18,F5,hindar stres rajin olahraga
37,19,F5,hindar konsumsi obat sembarang yang resep langsung dokter
37,20,F5,biasa sembuh sakit maag perlu waktu beberapa minggu bahkan lebih
37,21,F5,dengan atur jalan obat pola hidup sehat baik keluh bukan rupa yang mustahil
37,22,F5,apabila keluh tetap kunjung baik dihimbau periksa diri ke dokter
37,23,F5,agam periksa seperti tes laboratorium rontgen usg bagai mungkin perlu laku singkir mungkin nyeri perut yang misal tumor intraabdomen radang usus sindroma iritasi usus infeksi salur kemih peritonitis ganggu psikosomatis racun gastroenteritis bagai
37,24,F1,moga bantu
38,1,F1,alo rr tanti jatiningrum terima kasih tanya alodokter
38,2,F3,dermatitis rupa adang kulit tanda kondisi ruam merah gatal bintik kulit bagai
38,3,F3,sedang kata perioral dermatitis yaitu ruam masalah kulit sebut temu daerah rongga mulut
38,4,F3,kondisi memang lebih sering jadi wanita anak anak
38,5,F3,diagnosis sebut memang dasar tampak klinis dokter lihat dasar gejala periksa fisik lihat kondisi langsung
38,6,F3,saat belum tes spesifik menantukkan perioral dermatitis
38,7,F3,jelas perioral dermatitis sendiri tahu banyak perioral dermatitis jadi wanita usia muda hubung guna krom kosmetik wajah kandung steroid
38,8,F3,meski pasti tahu perioral dermatitis muncul karene faktor ikut obat oles krim wajah tidak tahu kandung steroid
38,9,F3,obat obat bagi hidung mulut obat spray kandung steroid
38,10,F3,kosmetik awat wajah
38,11,F3,pasta gigi kandung floride guna fluorinated toothpaste
38,12,F3,pengaruh hormon
38,13,F3,tangan laku obat perlu tangan sendiri selfcare dengan cara hindar faktor faktor mungkin tingkat jadi perioral dermatitis yang jabar atas
38,14,F3,sebab salah satu saran dokter yaitu ganti pasta gigi tidak kandung floride
38,15,F3,pasta gigi kandung flooride dapat jadi salah satu resiko jadi perioral dermatitis
38,16,F5,awat dapat laku sendiri seperti self care you may want to try include henti krim wajah kosmetik produk krim wajah yang lemah kandung tahu
38,17,F5,baik konsultasi dokter spesialis kulit guna krim wajah
38,18,F5,cuci wajah air hangat
38,19,F5,sabun bersih wajah tidak kandung wangi detergen
38,20,F5,obat beri dokter upa antibiotik anda perlu perhati hindar faktor mungkin nadi perioral dermetitis sebut sedang obat perioraldermatitis juga cepat bahkan butuh waktu bulan bulan patuh obat imbang awat diri sendiri sangat penting
38,21,F5,itu ada keluh ganggu baik kontrol ke dokter evaluasi tangan lebih lanjut
